"관리번호","자치구","와이파이명","도로명주소","상세주소","설치위치(층)","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","wifi접속환경","X좌표","Y좌표","작업일자"
"SDM050060","서대문구","서대문구청","서대문구 연희로 248","3층 기획예산과","3","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.93679","37.579075","2021-09-06 10:57:46.0"
"SDM050061","서대문구","서대문구청","서대문구 연희로 248","서대문구청 옥상 휴게실","7","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.93679","37.579075","2021-09-06 10:57:46.0"
"SDM050062","서대문구","연희동주민센터","서대문구 연희로189","2층 동장실","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2017","실내","","126.93517","37.57391","2021-09-06 10:57:46.0"
"SDM050063","서대문구","서대문구청","서대문구 연희로 248","서대문구청 2층 어르신복지과","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2017","실내","","126.93679","37.579075","2021-09-06 10:57:46.0"
"SDM050064","서대문구","서대문구청","서대문구 연희로 248","서대문구청 2층 세무과 중앙","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2017","실내","","126.93679","37.579075","2021-09-06 10:57:46.0"
"SDM050065","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 B1F_1(민주평통)","-1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050066","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 B1F_2(회의실2)","-1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050067","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 B1F_3(지하주차장)","-1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050068","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 1F_1(의회사무국 회의실)","1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050069","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 1F_2(통합공간사무실)","1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050070","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 1F_3(통합공간사무실)","1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050071","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 2F_1(의정연구실)","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050072","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 2F_2(중앙복도)","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050073","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 2F_3(재정건설위원회)","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050074","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 2F_4(행정복지위원회)","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050075","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 3F_1(전문위원실)","3","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050076","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 3F_2(중앙복도)","3","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050077","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 3F_3(위원실복도)","3","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050078","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 4F_1(본회의장)","4","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050079","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 4F_2(중앙홀)","4","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050080","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 B1F_4(복도중앙)","-1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050081","서대문구","서대문구의회","서대문구 연희로36길 49","구의회 1F_4(로비천장)","1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실내","","126.93842","37.57817","2021-09-06 10:57:46.0"
"SDM050082","서대문구","서대문구청3별관","서대문구 연희로 247","1층","1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2020","실내","","126.93581","37.57912","2021-09-06 10:57:46.0"
"SDM050083","서대문구","서대문구청3별관","서대문구 연희로 247","2층","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2020","실내","","126.93581","37.57912","2021-09-06 10:57:46.0"
"SDM050084","서대문구","서대문구청3별관","서대문구 연희로 247","3층","3","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2020","실내","","126.93581","37.57912","2021-09-06 10:57:46.0"
"SDM050085","서대문구","서대문구청3별관","서대문구 연희로 247","4층","4","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2020","실내","","126.93581","37.57912","2021-09-06 10:57:46.0"
"SDM050086","서대문구","서대문구청3별관","서대문구 연희로 247","5층","5","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2020","실내","","126.93581","37.57912","2021-09-06 10:57:46.0"
"SDM050087","서대문구","서대문구청3별관","서대문구 연희로 247","6층","6","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2020","실내","","126.93581","37.57912","2021-09-06 10:57:46.0"
"SDM050088","서대문구","서대문구청3별관","서대문구 연희로 247","7층","7","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2020","실내","","126.93581","37.57912","2021-09-06 10:57:46.0"
"SDM050089","서대문구","서대문구청3별관","서대문구 연희로 247","8층","8","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2020","실내","","126.93581","37.57912","2021-09-06 10:57:46.0"
"SDM060001","서대문구","홍제1동자치회관","서대문구 통일로27길 19","자치회관 5층","5","7-3. 커뮤니티 - 지역","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94845","37.583168","2021-09-06 10:57:46.0"
"SDM060002","서대문구","홍제1동자치회관","서대문구 통일로27길 19","자치회관  4층","4","7-3. 커뮤니티 - 지역","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94845","37.583168","2021-09-06 10:57:46.0"
"SDM060003","서대문구","홍제1동자치회관","서대문구 통일로27길 19","자치회관  3층","3","7-3. 커뮤니티 - 지역","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94845","37.583168","2021-09-06 10:57:46.0"
"SDM060004","서대문구","홍제1동주민센터","서대문구 통일로 435-1","주민센터 중앙","1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94488","37.5877","2021-09-06 10:57:46.0"
"SDM060005","서대문구","홍제1동주민센터","서대문구 통일로 435-1","주민센터 민원대위","1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94488","37.5877","2021-09-06 10:57:46.0"
"SDM070001","서대문구","홍제2동주민센터","서대문구 통일로 34길 27","주민센터 4층 컴퓨터실 앞 복도","4","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94934","37.586105","2021-09-06 10:57:46.0"
"SDM070002","서대문구","홍제2동주민센터","서대문구 통일로 34길 27","주민센터 3층 다목적실 내","3","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94934","37.586105","2021-09-06 10:57:46.0"
"SDM070003","서대문구","홍제2동주민센터","서대문구 통일로 34길 27","주민센터 2층 생활정보실 내","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94934","37.586105","2021-09-06 10:57:46.0"
"SDM070004","서대문구","홍제2동주민센터","서대문구 통일로 34길 27","주민센터 1층 민원실 내","1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94934","37.586105","2021-09-06 10:57:46.0"
"SDM080001","서대문구","홍제3동주민센터","서대문구 세검정로4길 32","주민센터 3층","3","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.9497","37.593815","2021-09-06 10:57:46.0"
"SDM080002","서대문구","홍제3동주민센터","서대문구 세검정로4길 32","주민센터 2층","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.9497","37.593815","2021-09-06 10:57:46.0"
"SDM080003","서대문구","홍제3동주민센터","서대문구 세검정로4길 32","주민센터 2층","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.9497","37.593815","2021-09-06 10:57:46.0"
"SDM080004","서대문구","인왕시장","서대문구 인왕시장길 16","인왕시장앞 CCTV 08-407","","2. 전통시장","자치구","공공WiFi","자가망U무선망","2019","실외","","126.94292","37.591194","2021-09-06 10:57:46.0"
"SDM080005","서대문구","인왕시장","서대문구 인왕시장길 16","인왕시장앞 CCTV 08-407","","2. 전통시장","자치구","공공WiFi","자가망U무선망","2019","실외","","126.94292","37.591194","2021-09-06 10:57:46.0"
"SDM080006","서대문구","인왕시장","서대문구 인왕시장길 18","입구 관리실 위 천정","","2. 전통시장","자치구","공공WiFi","자가망U무선망","2019","실내","","126.94305","37.59102","2021-09-06 10:57:46.0"
"SDM080007","서대문구","인왕시장","서대문구 인왕시장길 18","왼쪽 천정","","2. 전통시장","자치구","공공WiFi","자가망U무선망","2019","실내","","126.94333","37.590946","2021-09-06 10:57:46.0"
"SDM080008","서대문구","인왕시장","서대문구 인왕시장길 18","출구 천정","","2. 전통시장","자치구","공공WiFi","자가망U무선망","2019","실내","","126.94332","37.590755","2021-09-06 10:57:46.0"
"SDM090001","서대문구","홍은1동자치회관","서대문구 세검정로1길 45","자치회관 3층","3","7-3. 커뮤니티 - 지역","자치구","공공WiFi","자가망U무선망","2013","실내","","126.943886","37.593227","2021-09-06 10:57:46.0"
"SDM090002","서대문구","홍은1동자치회관","서대문구 세검정로1길 45","자치회관 2층","2","7-3. 커뮤니티 - 지역","자치구","공공WiFi","자가망U무선망","2013","실내","","126.943886","37.593227","2021-09-06 10:57:46.0"
"SDM090003","서대문구","홍은1동자치회관","서대문구 세검정로1길 45","자치회관 1층","1","7-3. 커뮤니티 - 지역","자치구","공공WiFi","자가망U무선망","2013","실내","","126.943886","37.593227","2021-09-06 10:57:46.0"
"SDM090004","서대문구","홍은1동주민센터","서대문구 홍은중앙로 85","주민센터 4층","4","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94711","37.598907","2021-09-06 10:57:46.0"
"SDM090005","서대문구","홍은1동주민센터","서대문구 홍은중앙로 85","주민센터 3층","3","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94711","37.598907","2021-09-06 10:57:46.0"
"SDM090006","서대문구","홍은1동주민센터","서대문구 홍은중앙로 85","주민센터 2층","2","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94711","37.598907","2021-09-06 10:57:46.0"
"SDM090007","서대문구","홍은1동주민센터","서대문구 홍은중앙로 85","주민센터 1층","1","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.94711","37.598907","2021-09-06 10:57:46.0"
"SDM090008","서대문구","유진상가","서대문구 통일로 484","상가 중앙천정","","2. 전통시장","자치구","공공WiFi","자가망U무선망","2019","실내","","126.942215","37.591305","2021-09-06 10:57:46.0"
"SDM090009","서대문구","유진상가","서대문구 통일로 484","상가 좌측천정","","2. 전통시장","자치구","공공WiFi","자가망U무선망","2019","실내","","126.94264","37.591457","2021-09-06 10:57:46.0"
"SDM090010","서대문구","유진상가","서대문구 통일로 484","상가 우측천정","","2. 전통시장","자치구","공공WiFi","자가망U무선망","2019","실내","","126.94308","37.591568","2021-09-06 10:57:46.0"
